id;client_id;marca;carro;modelo;year;color;plate;chassis;km;fuel_type;notes;is_active;created_at;updated_at;versao;ultimo_km;origem_contato
;16844;CITROEN;C4CACTUS FEEL A;CITROEN/C4CACTUS FEEL A;19|20;PRATA;QUF2B76;9350WNFNYLB509267;;6354;;;;;;;
;16845;FIAT;TORO;FIAT/TORO FREEDOM AT6;|;;FCC2F35;98822611BMKD46942;;6601;;;;;;;
;16846;;ARGO 1.0;;22|23;;SHB8I56;;;3975;;;;;;;
;16847;FIAT;GRAND SIENA;;22|22;;SHB8I24;;;3975;;;;;;;
;16848;CHEV;S10;;22|22;;RLN3B29 ;;;3975;;;;;;;
;16849;FIAT;CRONOS DRIVE 1.3;I/FIAT CRONOS DRIVE 1.3V;21|21;BRANCA;RND4A01;8AP359A1DMU142400;;192;;;;;;;
;16850;CITROEN;C4CACTUS FEEL AT;;21|22;CINZA;RNM9E80;9350WNFNYNB516690;;6541;;;;;;;
;16851;FIAT;PALIO WK ADVEN DUAL;FIAT/PALIO WK ADVEN DUAL;10|10;CINZA;EML7783;9BD17309ZA4315243;;6602;;;;;;;
;16852;FIAT;ARGO DRIVE 1.0;FIAT/ARGO DRIVE 1.0;20|21;BRANCA;RFR3H48;9BD358A4NMYK70613;;5826;;;;;;;
;16853;HYUNDAI;CRETA;;22|22;;RNQ7C37;;;3975;;;;;;;
;16854;FIAT;SIENA;;12|12;;EVQ6H48;;;6603;;;;;;;
;16855;AUDI;A5;;18|18;BRANCA;GEL0383;WAUAFEF57JA083745;;6604;;;;;;;
;16856;;RENEGADE LGTD T270;;22|22;;RUE2B44;;;3975;;;;;;;
;16857;VOLKSVAGEN;VOYAGE;;22|22;;EES0G94;;;3975;;;;;;;
;16858;;VERSA ADVNC CVT;;21|22;;RTT8C26;;;3975;;;;;;;
;16859;FORD;FORD/KA SE 1.0 HA C;FORD/KA SE 1.0 HA C;18|19;BRANCA;QPU4359;9BFZH55L9K8272461;;6605;;;;;;;
;16860;HYUNDAI;HB20;;22|22;;GFP4I06;;;3975;;;;;;;
;16861;;CRONOS DRIVE 1.3;;22|22;;RUI1F48;;;3975;;;;;;;
;16862;VW;GOL MPI;1.0;22|23;BRANCA;SDQ5H18;9BWAG45U0PT027040;;6232;;;;;;;
;16863;VW;GOL MPI;1.0;22|23;BRANCA;SDQ5H18;9BWAG45U0PT027040;;6232;;;;;;;
;16864;VW;VOYAGE MPI;1.0;22|23;BRANCA;RHY0D32;;;6232;;;;;;;
;16865;VW;GOL 1.0L MC4;VW/GOL 1.0L MC4;21|22;BRANCA;RHD7H19;9BWAG45U7NT038498;;6232;;;;;;;
;16866;VW;GOL 1.0L MC4;VW/GOL 1.0L MC4;21|22;BRANCA;GDP6B35;9BWAG45U2NT039266;;6232;;;;;;;
;16867;;UNO ATTRACTIVE 1.0;FIAT/UNO ATTRACTIVE 1.0;21|21;PRETA;RNF7E16;9BD195A4ZM0921428;;3975;;;;;;;
;16868;;HB2010TA EVOLUTI;;21|22;;RNU0G74;;;3975;;;;;;;
;16869;;HB20X 16A VISION;;21|22;;RTA1D94;;;3975;;;;;;;
;16870;;KICKS SENSE CVT;;22|22;;RKJ7C22;;;3975;;;;;;;
;16871;FIAT;ARGO DRIVE 1.0RGO;;21|22;;RUN8C49;;;3975;;;;;;;
;16872;;SIENA 1.4;;21|21;;RTS9J07;;;3975;;;;;;;
;16873;;LOGAN ZEN10MT;;22|23;;RTT8E75;;;3975;;;;;;;
;16874;;HB20 10M SENSE;;22|22;;RTU4E27;;;3975;;;;;;;
;16875;;CHEV/ONIX 10TMT LT1;CHEV/ONIX 10TMT LT1;ll|20;BRANCA;QXI9441;9BGEB48H0LG172080;;3975;;;;;;;
;16876;VW;VIRTUS CL AD;VW/VIRTUS CL AD;21|21;CINZA;RML2G35;9BWDH5BZ5MP050513;;6343;;;;;;;
;16877;VOLKSVAGEN;GOL;;22|22;;EZL3B43;;;3975;;;;;;;
;16878;FIAT;UNO ATTRACTIVE 1.0;;20|21;PRATA;RME1D36;9BD195A4ZM0904715;;6343;;;;;;;
;16879;HYUNDAI;HB20S 1.6A COMF;HYUNDAI/HB20S 1.6A COMF;19|19;BRANCA;QUT2C42;9BHBG41DBKP098318;;6354;;;;;;;
;16880;;HB20X 16A DIAMON;;21|22;;RNW0E77;;;3975;;;;;;;
;16881;;T CROSS SENSE TSI;;22|22;;GHB5A91;;;3975;;;;;;;
;16882;;TIGGO8 1.6TGDI;;21|22;;RTQ0F28;;;3975;;;;;;;
;16883;NISSAN;DRIVE 10 MT;NISSAN/V-DRIVE 10 MT;20|21;CINZA;RFP4J16;94DBFAN17MB100385;;6455;;;;;;;
;16884;;COROLLA APREMIUMH;;21|22;;RTO7E53;;;3975;;;;;;;
;16885;HYUNDAI;HYUNDAI/HB20S 10M VISION;HYUNDAI/HB20S 10M VISION;20|21;CINZA;DXB4E58;9BHCP41AALP029223;;6606;;;;;;;
;16886;FIAT;UNO ATTRACTIVE 1.0;FIAT/UNO ATTRACTIVE 1.0;20|21;VERMELHA;RFK0J62;9BD195A4ZM0891421;;6126;;;;;;;
;16887;RENAULT;SANDERO ZEN10MT;RENAULT/SANDERO ZEN10MT;19|20;BRANCA;QUU5890;93Y5SRZ85LJ171023;;6218;;;;;;;
;16888;FIAT;ARGO 1.0;FIAT/ARGO 1.0;21|21;PRATA;RNA0C66;9BD358A1NMYL27158;;6218;;;;;;;
;16889;FIAT;ARGO DRIVE 1.0;FIAT/ARGO DRIVE 1.0;20|21;PRATA;RFV6F86;9BD358A4NMYK76008;;6541;;;;;;;
;16890;HYUNDAI;HB20S 10M VISION;;22|22;;RTK2A67;;;6541;;;;;;;
;16891;VW;TIGUAN ALLSPACE RL;I/VW TIGUAN ALLSPACE RL;ll|19;PRETA;QUW0649;3VVJ465N1KM188707;;6199;;;;;;;
;16892;VW;GOL 1.0L MC4;VW/GOL 1.0L MC4;20|20;BRANCA;FNG6585;9BWAG45U0LT043006;;6199;;;;;;;
;16893;VW;GOL 1.0L MC4;VW/GOL 1.0L MC4;20|20;BRANCA;EDB7452;9BWAG45U4LT043154;;6199;;;;;;;
;16894;VW;GOL 1.0L MC4;VW/GOL 1.0L MC4;20|20;BRANCA;EYC0783;9BWAG45U1LT044553;;6199;;;;;;;
;16895;RENAULT;LOGAN EXPR 10;RENAULT/LOGAN EXPR 10;19|20;BRANCA;QQN8796;93Y4SRF84LJ918869;;6343;;;;;;;
;16896;HONDA;FIT LX FLEX;HONDA/FIT LX FLEX;10|10;;EKK6296;93HGE6740AZ102672;;6607;;;;;;;
;16897;HIUNDAY;HB20S 1.6M COMF;HYUNDAI/HB20S 1.6M COMF;17|18;BRANCA;GFA0246;9BHBG41DAJP828434;;6354;;;;;;;
;16898;;RENEGADE LNGTD AT D;;21|21;;RTH6C24;;;3975;;;;;;;
;16899;RENAULT;KWID INTENS 2;;22|23;;SDU4J42;;;3975;;;;;;;
;16900;CITROEN;C3 90M TENDANCE;CITROEN/C3 90M TENDANCE;13|14;CINZA;EVP9J89;935SLYFYYEB515410;;6354;;;;;;;
;16901;RENAULT;KWID INTENS 10MT;1.0;22|23;PRATA;RUW7B11;;;192;;;;;;;
;16902;RENAULT;LOGAN;RENAULT/LOGAN AUTH 10;18|19;BRANCA;FPE5E26;93Y4SRF84KJ471453;;6354;;;;;;;
;16903;;HB20 10M VISION;;22|22;;EJT1J26;;;3975;;;;;;;
;16904;;CAPTUR INT13TCVT;;22|23;;GIY8G35;;;3975;;;;;;;
;16905;TOYOTA;COROLLA;;22|22;;GEQ2B73 ;;;3975;;;;;;;
;16906;;HB20 10M VISION;;22|22;;EBM5B14;;;3975;;;;;;;
;16907;;KICKS ADVANCE CVT;;22|22;;RIV7B46;;;3975;;;;;;;
;16908;PEUGEOT;207PASSION XR;PEUGEOT/207PASSION XR;11|12;PRETA;FBZ9H60;9362NKFWXCB021312;;6445;;;;;;;
;16909;VW;VIRTUS CL AD;1.0;20|21;PRATA;RGB9C31;9BWDH5BZ2MP034236;;6354;;;;;;;
;16910;CITROEN;C4CACTUS FEEL A;;22|22;;RTM1C36 ;;;3975;;;;;;;
;16911;TOYOTA; TOYOTA/COROLLA XEI20FLEX;TOYOTA/COROLLA XEI20FLEX;13|14;PRETA;FJP3H17;9BRBD48E7E2618683;;1529;;;;;;;
;16912;;ARGO 1.0;;22|23;;SHB8H92;;;3975;;;;;;;
;16913;;ARGO DRIVE 1.0;;22|23;;SHB1D41;;;3975;;;;;;;
;16914;VOLKSVAGEN;VOYAGE;;22|22;;FCL0I22 ;;;3975;;;;;;;
;16915;;LOGAN ZEN10MT;;22|23;;RTY0A58;;;3975;;;;;;;
;16916;;KICKS SENSE CVT;;22|22;;RTX1G24;;;3975;;;;;;;
;16917;FIAT;MOBI;;22|22;;RNB2A52;;;3975;;;;;;;
;16918;HONDA;FIT 1.4;HONDA/FIT LX CVT;17|17;CINZA;FCK9749;93HGK5840HZ209105;;6608;;;;;;;
;16919;;LOGAN ZEN10MT;;22|23;;RUC9D93;;;3975;;;;;;;
;16920;RENAULT;LOGAN;;22|22;;EUL7J31;;;3975;;;;;;;
;16921;TOYOTA;TOYOTA/ETIOS HB X;1.3;14|14;VERMELHA;FUV8536;9BRK19BT5E2032836;;6609;;;;;;;
;16922;;ARGO 1.0;;21|22;;RNX2D56;;;3975;;;;;;;
;16923;;UNO ATTRACTIVE 1.0;FIAT/UNO ATTRACTIVE 1.0;21|21;BRANCA;RMH3G28;9BD195A4ZM0906431;;3975;;;;;;;
;16924;;LEAF TEKNA;;21|22;;RIT5E07;;;3975;;;;;;;
;16925;HYUNDAI;HB20S 10M VISION;;22|22;;RUJ3B61;;;6541;;;;;;;
;16926;FIAT;ARGO DRIVE 1.0;;22|22;;RTQ9I55;;;6031;;;;;;;
;16927;;MOBI LIKE;;22|23;;RVC8F14;;;3975;;;;;;;
;16928;HYUNDAI;HB20 1.0M UNIQUE;;22|22;;GJV9H14;;;3975;;;;;;;
;16929;;C4CACTUS FEEL AT;;21|22;;RTO0J39;;;3975;;;;;;;
;16930;TOYOTA;ETIOS SD XS;TOYOTA/ETIOS SD XS;15|16;CINZA;GAQ3086;9BRB29BT5G2101816;;6610;;;;;;;
;16931;;GOL MPI;;22|23;;FGX9J62;;;3975;;;;;;;
;16932;RENAULT;KWID ZEN 1.0;RENAULT/KWID ZEN 10MT;19|20;LARANJA;QXA2I23;93YRBB005LJ281370;;6354;;;;;;;
;16933;RENAULT;KWID ZEN 10MT;RENAULT/KWID ZEN 10MT;19|20;LARANJA;QXA2I23;93YRBB005LJ281370;;6611;;;;;;;
;16934;;2008 ALLURE EAT6;;21|22;;RTM2I83;;;3975;;;;;;;
;16935;RENAULT;SANDERO 1.0 12V;;22|22;;EKU4C05;;;3975;;;;;;;
;16936;VOLKSVAGEN;T-CROSS;;22|22;;GJK6E32;;;3975;;;;;;;
;16937;GM;CELTA 1.0L LS;GM/CELTA 4P LIFE;10|10;VERMELHA;EPJ4G61;9BGRZ48F0AG267718;;6612;;;;;;;
;16938;HYUNDAI;HYUNDAI/HB20S 1.6A COMF;HYUNDAI/HB20S 1.6A COMF;17|18;PRATA;PNX9810;9BHBG41DBJP826838;;6354;;;;;;;
;16939;GM;ONIX PLUS 10TAT LTZ;CHEV/ONIX PLUS 10TAT LTZ;20|21;PRATA;RGA2C25;9BGEN69H0MG146944;;6354;;;;;;;
;16940;;ONIX JOY;CHEV/ONIX JOY;ll|20;BRANCA;QXL8626;9BGKL48U0LB187050;;3975;;;;;;;
;16941;VOLKSVAGEN;GOL;;22|22;;EID6J37;;;3975;;;;;;;
;16942;VOLKSVAGEN;T-CROSS;;22|22;;GIX5B64;;;3975;;;;;;;
;16943;JEEP;JEEP/RENEGADE LNGTD AT;JEEP/RENEGADE LNGTD AT;20|20;PRATA;QXR9I03;98861112XLK316151;;6354;;;;;;;
;16944;;L200 TRITON SPO GL;;22|23;;RUQ1D64;;;3975;;;;;;;
;16945;;2008 ALLURE PK;;21|22;;RTO7I90;;;3975;;;;;;;
;16946;;STRADA ENDURANCE CS;;22|22;;RUF9E95;;;3975;;;;;;;
;16947;;VIRTUS CL AD;VW/VIRTUS CL AD;20|20;PRATA;RFC0C40;9BWDH5BZ7LP132645;;6199;;;;;;;
;16948;RENAULT;SANDERO ZEN10MT;RENAULT/SANDERO ZEN10MT;19|20;BRANCA;QUQ2929;93Y5SRZ85LJ130135;;6343;;;;;;;
;16949;HYUNDAI;CRETA 20A PRESTI;HYUNDAI/CRETA 20A PRESTI;18|18;PRETA;FYJ2G34;9BHGC813BJP072097;;5451;;;;;;;
;16950;HYUNDAI;HB20;;22|22;;EOD7D53;;;3975;;;;;;;
;16951;;KICKS SENSE CVT;;22|22;;RJE7B44;;;3975;;;;;;;
;16952;;HB20 10M VISION;;22|22;;RTT8C99;;;3975;;;;;;;
;16953;MMC?PAJERO TR4 FL 2WD HP;MMC?PAJERO TR4 FL 2WD HP;MMC/PAJERO TR4 FL 2WD HP;14|14;PRATA;DUG0004;93XFRH72WECD84736;;6613;;;;;;;
;16954;NISSAN;VERSA 16 SL;1.6 16V;19|19;BRANCA;EOY8G06;94DBCAN17KB114162;;6354;;;;;;;
;16955;;ARGO 1.0;;21|22;;RTF1I93;;;3975;;;;;;;
;16956;;C4CACTUS FEEL AT;;21|22;;RTG0B65;;;3975;;;;;;;
;16957;GM;ONIZ;;17|17;;FZC5E21;;;6614;;;;;;;
;16958;GM;ONIZ;;17|17;;FZC5E21;;;6614;;;;;;;
;16959;GM;ONIZ;;17|17;;FZC5E21;;;6614;;;;;;;
;16960;;HB20 10M VISION;;22|22;;RTV1G63;;;3975;;;;;;;
;16961;;CRETA 16A ACTION;;21|22;;RTB9D00;;;3975;;;;;;;
;16962;;HB2010TA DIAMOND;;21|22;;RNV9B13;;;3975;;;;;;;
;16963;;2008 ALLURE PK;;21|22;;RTM4F31;;;3975;;;;;;;
;16964;HYUNDAI;CRETA;;22|22;;GJM8I71;;;3975;;;;;;;
;16965;TOYOTA;COROLLA GLI UPPER;1.8 ;19|19;BRANCA;QUP6D26;9BRBL3HE0K0197801;;6354;;;;;;;
;16966;VW;POLO MF;VW/POLO MF;20|20;PRATA;QWY2D98;9BWAL5BZ5LP083446;;6354;;;;;;;
